Oct. 26, 2023   15:07:46
-1.064, 2.603e-7
-1.065, 2.605e-7
-1.066, 2.603e-7
-1.067, 2.606e-7
-1.068, 2.610e-7
-1.069, 2.604e-7
-1.070, 2.613e-7
-1.071, 2.609e-7
-1.072, 2.608e-7
-1.073, 2.606e-7
-1.074, 2.613e-7
-1.075, 2.607e-7
-1.076, 2.609e-7
-1.077, 2.622e-7
-1.078, 2.604e-7
-1.079, 2.604e-7
-1.080, 2.624e-7
-1.081, 2.629e-7
-1.082, 2.619e-7
-1.083, 2.622e-7
-1.084, 2.629e-7
-1.085, 2.625e-7
-1.086, 2.625e-7
-1.087, 2.625e-7
-1.088, 2.623e-7
-1.089, 2.619e-7
-1.090, 2.629e-7
-1.091, 2.625e-7
-1.092, 2.631e-7
-1.093, 2.639e-7
-1.094, 2.629e-7
-1.095, 2.633e-7
-1.096, 2.640e-7
-1.097, 2.639e-7
-1.098, 2.629e-7
-1.099, 2.640e-7
-1.100, 2.650e-7
-1.101, 2.661e-7
-1.102, 2.647e-7
-1.103, 2.648e-7
-1.104, 2.644e-7
-1.105, 2.636e-7
-1.106, 2.656e-7
-1.107, 2.645e-7
-1.108, 2.650e-7
-1.109, 2.648e-7
-1.110, 2.658e-7
-1.111, 2.647e-7
-1.112, 2.655e-7
-1.113, 2.659e-7
-1.114, 2.657e-7
-1.115, 2.662e-7
-1.116, 2.656e-7
-1.117, 2.649e-7
-1.118, 2.663e-7
-1.119, 2.670e-7
-1.120, 2.671e-7
-1.121, 2.647e-7
-1.122, 2.669e-7
-1.123, 2.652e-7
-1.124, 2.653e-7
-1.125, 2.669e-7
-1.126, 2.664e-7
-1.127, 2.652e-7
-1.128, 2.678e-7
-1.129, 2.673e-7
-1.130, 2.671e-7
-1.131, 2.676e-7
-1.132, 2.673e-7
-1.133, 2.677e-7
-1.134, 2.674e-7
-1.135, 2.685e-7
-1.136, 2.676e-7
-1.137, 2.678e-7
-1.138, 2.687e-7
-1.139, 2.681e-7
-1.140, 2.669e-7
-1.141, 2.684e-7
-1.142, 2.671e-7
-1.143, 2.681e-7
-1.144, 2.691e-7
-1.145, 2.683e-7
-1.146, 2.689e-7
-1.147, 2.700e-7
-1.148, 2.686e-7
-1.149, 2.683e-7
-1.150, 2.697e-7
-1.151, 2.682e-7
-1.152, 2.696e-7
-1.153, 2.702e-7
-1.154, 2.698e-7
-1.155, 2.688e-7
-1.156, 2.694e-7
-1.157, 2.696e-7
-1.158, 2.693e-7
-1.159, 2.697e-7
-1.160, 2.700e-7
-1.161, 2.702e-7
-1.162, 2.696e-7
-1.163, 2.708e-7
-1.164, 2.710e-7
-1.165, 2.690e-7
-1.166, 2.707e-7
-1.167, 2.713e-7
-1.168, 2.714e-7
-1.169, 2.710e-7
-1.170, 2.714e-7
-1.171, 2.713e-7
-1.172, 2.713e-7
-1.173, 2.715e-7
-1.174, 2.706e-7
-1.175, 2.719e-7
-1.176, 2.722e-7
-1.177, 2.719e-7
-1.178, 2.715e-7
-1.179, 2.718e-7
-1.180, 2.709e-7
-1.181, 2.722e-7
-1.182, 2.724e-7
-1.183, 2.728e-7
-1.184, 2.722e-7
-1.185, 2.713e-7
-1.186, 2.725e-7
-1.187, 2.720e-7
-1.188, 2.732e-7
-1.189, 2.733e-7
-1.190, 2.721e-7
-1.191, 2.731e-7
-1.192, 2.736e-7
-1.193, 2.735e-7
-1.194, 2.726e-7
-1.195, 2.734e-7
-1.196, 2.731e-7
-1.197, 2.747e-7
-1.198, 2.743e-7
-1.199, 2.728e-7
-1.200, 2.748e-7
-1.201, 2.743e-7
-1.202, 2.742e-7
-1.203, 2.740e-7
-1.204, 2.745e-7
-1.205, 2.753e-7
-1.206, 2.740e-7
-1.207, 2.742e-7
-1.208, 2.755e-7
-1.209, 2.742e-7
-1.210, 2.746e-7
-1.211, 2.751e-7
-1.212, 2.759e-7
-1.213, 2.747e-7
-1.214, 2.747e-7
-1.215, 2.750e-7
-1.216, 2.750e-7
-1.217, 2.749e-7
-1.218, 2.761e-7
-1.219, 2.754e-7
-1.220, 2.753e-7
-1.221, 2.765e-7
-1.222, 2.755e-7
-1.223, 2.750e-7
-1.224, 2.758e-7
-1.225, 2.769e-7
-1.226, 2.755e-7
-1.227, 2.761e-7
-1.228, 2.761e-7
-1.229, 2.801e-7
-1.230, 2.775e-7
-1.231, 2.768e-7
-1.232, 2.767e-7
-1.233, 2.756e-7
-1.234, 2.772e-7
-1.235, 2.763e-7
-1.236, 2.765e-7
-1.237, 2.780e-7
-1.238, 2.780e-7
-1.239, 2.763e-7
-1.240, 2.783e-7
-1.241, 2.771e-7
-1.242, 2.765e-7
-1.243, 2.780e-7
-1.244, 2.772e-7
-1.245, 2.776e-7
-1.246, 2.778e-7
-1.247, 2.785e-7
-1.248, 2.772e-7
-1.249, 2.782e-7
-1.250, 2.785e-7
-1.251, 2.781e-7
-1.252, 2.781e-7
-1.253, 2.786e-7
-1.254, 2.795e-7
-1.255, 2.789e-7
-1.256, 2.787e-7
-1.257, 2.781e-7
-1.258, 2.790e-7
-1.259, 2.789e-7
-1.260, 2.790e-7
-1.261, 2.794e-7
-1.262, 2.789e-7
-1.263, 2.794e-7
-1.264, 2.796e-7
-1.265, 2.789e-7
-1.266, 2.795e-7
-1.267, 2.791e-7
-1.268, 2.795e-7
-1.269, 2.798e-7
-1.270, 2.791e-7
-1.271, 2.796e-7
-1.272, 2.804e-7
-1.273, 2.798e-7
-1.274, 2.797e-7
-1.275, 2.804e-7
-1.276, 2.804e-7
-1.277, 2.809e-7
-1.278, 2.796e-7
-1.279, 2.803e-7
-1.280, 2.801e-7
-1.281, 2.796e-7
-1.282, 2.815e-7
-1.283, 2.803e-7
-1.284, 2.809e-7
-1.285, 2.811e-7
-1.286, 2.808e-7
-1.287, 2.811e-7
-1.288, 2.818e-7
-1.289, 2.812e-7
-1.290, 2.812e-7
-1.291, 2.817e-7
-1.292, 2.813e-7
-1.293, 2.811e-7
-1.294, 2.806e-7
-1.295, 2.814e-7
-1.296, 2.814e-7
-1.297, 2.804e-7
-1.298, 2.837e-7
-1.299, 2.815e-7
-1.300, 2.819e-7
-1.301, 2.820e-7
-1.302, 2.822e-7
-1.303, 2.820e-7
-1.304, 2.830e-7
-1.305, 2.828e-7
-1.306, 2.831e-7
-1.307, 2.830e-7
-1.308, 2.834e-7
-1.309, 2.835e-7
-1.310, 2.818e-7
-1.311, 2.832e-7
-1.312, 2.830e-7
-1.313, 2.830e-7
-1.314, 2.837e-7
-1.315, 2.838e-7
-1.316, 2.834e-7
-1.317, 2.845e-7
-1.318, 2.834e-7
-1.319, 2.818e-7
-1.320, 2.845e-7
-1.321, 2.835e-7
-1.322, 2.837e-7
-1.323, 2.847e-7
-1.324, 2.841e-7
-1.325, 2.846e-7
-1.326, 2.839e-7
-1.327, 2.851e-7
-1.328, 2.842e-7
-1.329, 2.838e-7
-1.330, 2.848e-7
-1.331, 2.838e-7
-1.332, 2.836e-7
-1.333, 2.854e-7
-1.334, 2.846e-7
-1.335, 2.850e-7
-1.336, 2.859e-7
-1.337, 2.846e-7
-1.338, 2.851e-7
-1.339, 2.860e-7
-1.340, 2.851e-7
-1.341, 2.859e-7
-1.342, 2.861e-7
-1.343, 2.865e-7
-1.344, 2.847e-7
-1.345, 2.845e-7
-1.346, 2.856e-7
-1.347, 2.860e-7
-1.348, 2.851e-7
-1.349, 2.868e-7
-1.350, 2.860e-7
-1.351, 2.868e-7
-1.352, 2.878e-7
-1.353, 2.869e-7
-1.354, 2.865e-7
-1.355, 2.867e-7
-1.356, 2.877e-7
-1.357, 2.876e-7
-1.358, 2.862e-7
-1.359, 2.871e-7
-1.360, 2.881e-7
-1.361, 2.867e-7
-1.362, 2.881e-7
-1.363, 2.874e-7
-1.364, 2.870e-7
-1.365, 2.886e-7
-1.366, 2.883e-7
-1.367, 2.882e-7
-1.368, 2.878e-7
-1.369, 2.877e-7
-1.370, 2.874e-7
-1.371, 2.887e-7
-1.372, 2.893e-7
-1.373, 2.888e-7
-1.374, 2.884e-7
-1.375, 2.889e-7
-1.376, 2.890e-7
-1.377, 2.895e-7
-1.378, 2.897e-7
-1.379, 2.890e-7
-1.380, 2.890e-7
-1.381, 2.900e-7
-1.382, 2.885e-7
-1.383, 2.878e-7
-1.384, 2.899e-7
-1.385, 2.899e-7
-1.386, 2.896e-7
-1.387, 2.897e-7
-1.388, 2.897e-7
-1.389, 2.905e-7
-1.390, 2.910e-7
-1.391, 2.909e-7
-1.392, 2.912e-7
-1.393, 2.913e-7
-1.394, 2.922e-7
-1.395, 2.895e-7
-1.396, 2.898e-7
-1.397, 2.915e-7
-1.398, 2.902e-7
-1.399, 2.900e-7
-1.400, 2.914e-7
-1.401, 2.908e-7
-1.402, 2.921e-7
-1.403, 2.914e-7
-1.404, 2.909e-7
-1.405, 2.913e-7
-1.406, 2.919e-7
-1.407, 2.923e-7
-1.408, 2.927e-7
-1.409, 2.925e-7
-1.410, 2.924e-7
-1.411, 2.922e-7
-1.412, 2.922e-7
-1.413, 2.935e-7
-1.414, 2.915e-7
-1.415, 2.921e-7
-1.416, 2.938e-7
-1.417, 2.942e-7
-1.418, 2.932e-7
-1.419, 2.933e-7
-1.420, 2.937e-7
-1.421, 2.933e-7
-1.422, 2.923e-7
-1.423, 2.938e-7
-1.424, 2.944e-7
-1.425, 2.939e-7
-1.426, 2.946e-7
-1.427, 2.940e-7
-1.428, 2.937e-7
-1.429, 2.954e-7
-1.430, 2.947e-7
-1.431, 2.952e-7
-1.432, 2.946e-7
-1.433, 2.942e-7
-1.434, 2.938e-7
-1.435, 2.954e-7
-1.436, 2.950e-7
-1.437, 2.951e-7
-1.438, 2.952e-7
-1.439, 2.959e-7
-1.440, 2.959e-7
-1.441, 2.955e-7
-1.442, 2.965e-7
-1.443, 2.970e-7
-1.444, 2.958e-7
-1.445, 2.956e-7
-1.446, 2.965e-7
-1.447, 2.963e-7
-1.448, 2.977e-7
-1.449, 2.963e-7
-1.450, 2.964e-7
-1.451, 2.961e-7
-1.452, 2.975e-7
-1.453, 2.966e-7
-1.454, 2.963e-7
-1.455, 2.981e-7
-1.456, 2.970e-7
-1.457, 2.974e-7
-1.458, 2.980e-7
-1.459, 2.989e-7
-1.460, 2.982e-7
-1.461, 2.986e-7
-1.462, 2.975e-7
-1.463, 2.989e-7
-1.464, 2.994e-7
-1.465, 2.986e-7
-1.466, 2.995e-7
-1.467, 2.989e-7
-1.468, 2.994e-7
-1.469, 2.985e-7
-1.470, 3.010e-7
-1.471, 2.997e-7
-1.472, 3.000e-7
-1.473, 2.992e-7
-1.474, 3.010e-7
-1.475, 3.007e-7
-1.476, 2.996e-7
-1.477, 3.000e-7
-1.478, 3.011e-7
-1.479, 3.004e-7
-1.480, 3.000e-7
-1.481, 3.005e-7
-1.482, 3.014e-7
-1.483, 3.015e-7
-1.484, 3.013e-7
-1.485, 3.005e-7
-1.486, 3.018e-7
-1.487, 3.012e-7
-1.488, 3.001e-7
-1.489, 3.032e-7
-1.490, 3.030e-7
-1.491, 3.024e-7
-1.492, 3.011e-7
-1.493, 3.024e-7
-1.494, 3.027e-7
-1.495, 3.025e-7
-1.496, 3.025e-7
-1.497, 3.021e-7
-1.498, 3.033e-7
-1.499, 3.027e-7
-1.500, 3.034e-7
-1.501, 3.040e-7
-1.502, 3.038e-7
-1.503, 3.046e-7
-1.504, 3.031e-7
-1.505, 3.042e-7
-1.506, 3.055e-7
-1.507, 3.037e-7
-1.508, 3.037e-7
-1.509, 3.045e-7
-1.510, 3.045e-7
-1.511, 3.058e-7
-1.512, 3.049e-7
-1.513, 3.046e-7
-1.514, 3.042e-7
-1.515, 3.055e-7
-1.516, 3.054e-7
-1.517, 3.061e-7
-1.518, 3.059e-7
-1.519, 3.051e-7
-1.520, 3.046e-7
-1.521, 3.056e-7
-1.522, 3.070e-7
-1.523, 3.059e-7
-1.524, 3.063e-7
-1.525, 3.069e-7
-1.526, 3.068e-7
-1.527, 3.069e-7
-1.528, 3.078e-7
-1.529, 3.062e-7
-1.530, 3.074e-7
-1.531, 3.064e-7
-1.532, 3.067e-7
-1.533, 3.066e-7
-1.534, 3.078e-7
-1.535, 3.076e-7
-1.536, 3.064e-7
-1.537, 3.069e-7
-1.538, 3.090e-7
-1.539, 3.080e-7
-1.540, 3.074e-7
-1.541, 3.084e-7
-1.542, 3.085e-7
-1.543, 3.091e-7
-1.544, 3.083e-7
-1.545, 3.089e-7
-1.546, 3.083e-7
-1.547, 3.086e-7
-1.548, 3.090e-7
-1.549, 3.086e-7
-1.550, 3.083e-7
-1.551, 3.089e-7
-1.552, 3.093e-7
-1.553, 3.090e-7
-1.554, 3.089e-7
-1.555, 3.087e-7
-1.556, 3.090e-7
-1.557, 3.099e-7
-1.558, 3.091e-7
-1.559, 3.096e-7
-1.560, 3.101e-7
-1.561, 3.110e-7
-1.562, 3.109e-7
-1.563, 3.108e-7
-1.564, 3.102e-7
-1.565, 3.099e-7
-1.566, 3.100e-7
-1.567, 3.112e-7
-1.568, 3.103e-7
-1.569, 3.115e-7
-1.570, 3.117e-7
-1.571, 3.125e-7
-1.572, 3.108e-7
-1.573, 3.121e-7
-1.574, 3.109e-7
-1.575, 3.116e-7
-1.576, 3.122e-7
-1.577, 3.114e-7
-1.578, 3.120e-7
-1.579, 3.125e-7
-1.580, 3.124e-7
-1.581, 3.114e-7
-1.582, 3.124e-7
-1.583, 3.120e-7
-1.584, 3.128e-7
-1.585, 3.131e-7
-1.586, 3.128e-7
-1.587, 3.128e-7
-1.588, 3.125e-7
-1.589, 3.131e-7
-1.590, 3.135e-7
-1.591, 3.136e-7
-1.592, 3.151e-7
-1.593, 3.132e-7
-1.594, 3.125e-7
-1.595, 3.153e-7
-1.596, 3.146e-7
-1.597, 3.142e-7
-1.598, 3.142e-7
-1.599, 3.149e-7
-1.600, 3.145e-7
-1.601, 3.137e-7
-1.602, 3.159e-7
-1.603, 3.148e-7
-1.604, 3.149e-7
-1.605, 3.164e-7
-1.606, 3.154e-7
-1.607, 3.156e-7
-1.608, 3.166e-7
-1.609, 3.164e-7
-1.610, 3.167e-7
-1.611, 3.160e-7
-1.612, 3.165e-7
-1.613, 3.176e-7
-1.614, 3.185e-7
-1.615, 3.172e-7
-1.616, 3.175e-7
-1.617, 3.179e-7
-1.618, 3.187e-7
-1.619, 3.168e-7
-1.620, 3.167e-7
-1.621, 3.179e-7
-1.622, 3.175e-7
-1.623, 3.171e-7
-1.624, 3.177e-7
-1.625, 3.172e-7
-1.626, 3.183e-7
-1.627, 3.186e-7
-1.628, 3.181e-7
-1.629, 3.182e-7
-1.630, 3.180e-7
-1.631, 3.187e-7
-1.632, 3.190e-7
-1.633, 3.194e-7
-1.634, 3.202e-7
-1.635, 3.203e-7
-1.636, 3.181e-7
-1.637, 3.214e-7
-1.638, 3.191e-7
-1.639, 3.177e-7
-1.640, 3.204e-7
-1.641, 3.210e-7
-1.642, 3.206e-7
-1.643, 3.204e-7
-1.644, 3.210e-7
-1.645, 3.197e-7
-1.646, 3.209e-7
-1.647, 3.206e-7
-1.648, 3.211e-7
-1.649, 3.202e-7
-1.650, 3.216e-7
-1.651, 3.204e-7
-1.652, 3.193e-7
-1.653, 3.221e-7
-1.654, 3.203e-7
-1.655, 3.213e-7
-1.656, 3.221e-7
-1.657, 3.214e-7
-1.658, 3.209e-7
-1.659, 3.211e-7
-1.660, 3.209e-7
-1.661, 3.215e-7
-1.662, 3.217e-7
-1.663, 3.216e-7
-1.664, 3.207e-7
-1.665, 3.217e-7
-1.666, 3.228e-7
-1.667, 3.228e-7
-1.668, 3.221e-7
-1.669, 3.229e-7
-1.670, 3.229e-7
-1.671, 3.222e-7
-1.672, 3.225e-7
-1.673, 3.239e-7
-1.674, 3.227e-7
-1.675, 3.228e-7
-1.676, 3.229e-7
-1.677, 3.232e-7
-1.678, 3.251e-7
-1.679, 3.246e-7
-1.680, 3.241e-7
-1.681, 3.241e-7
-1.682, 3.245e-7
-1.683, 3.244e-7
-1.684, 3.239e-7
-1.685, 3.272e-7
-1.686, 3.255e-7
-1.687, 3.240e-7
-1.688, 3.280e-7
-1.689, 3.255e-7
-1.690, 3.243e-7
-1.691, 3.247e-7
-1.692, 3.253e-7
-1.693, 3.261e-7
-1.694, 3.257e-7
-1.695, 3.263e-7
-1.696, 3.256e-7
-1.697, 3.252e-7
-1.698, 3.254e-7
-1.699, 3.260e-7
-1.700, 3.262e-7
-1.701, 3.257e-7
-1.702, 3.270e-7
-1.703, 3.258e-7
-1.704, 3.278e-7
-1.705, 3.269e-7
-1.706, 3.265e-7
-1.707, 3.279e-7
-1.708, 3.276e-7
-1.709, 3.277e-7
-1.710, 3.287e-7
-1.711, 3.276e-7
-1.712, 3.288e-7
-1.713, 3.281e-7
-1.714, 3.288e-7
-1.715, 3.279e-7
-1.716, 3.292e-7
-1.717, 3.295e-7
-1.718, 3.303e-7
-1.719, 3.298e-7
-1.720, 3.308e-7
-1.721, 3.301e-7
-1.722, 3.296e-7
-1.723, 3.302e-7
-1.724, 3.304e-7
-1.725, 3.302e-7
-1.726, 3.294e-7
-1.727, 3.313e-7
-1.728, 3.298e-7
-1.729, 3.298e-7
-1.730, 3.326e-7
-1.731, 3.307e-7
-1.732, 3.309e-7
-1.733, 3.319e-7
-1.734, 3.308e-7
-1.735, 3.303e-7
-1.736, 3.311e-7
-1.737, 3.321e-7
-1.738, 3.323e-7
-1.739, 3.320e-7
-1.740, 3.325e-7
-1.741, 3.314e-7
-1.742, 3.331e-7
-1.743, 3.329e-7
-1.744, 3.323e-7
-1.745, 3.326e-7
-1.746, 3.323e-7
-1.747, 3.330e-7
-1.748, 3.336e-7
-1.749, 3.333e-7
-1.750, 3.337e-7
-1.751, 3.338e-7
-1.752, 3.346e-7
-1.753, 3.322e-7
-1.754, 3.331e-7
-1.755, 3.353e-7
-1.756, 3.343e-7
-1.757, 3.347e-7
-1.758, 3.333e-7
-1.759, 3.353e-7
-1.760, 3.354e-7
-1.761, 3.340e-7
-1.762, 3.347e-7
-1.763, 3.346e-7
-1.764, 3.348e-7
-1.765, 3.347e-7
-1.766, 3.340e-7
-1.767, 3.351e-7
-1.768, 3.365e-7
-1.769, 3.358e-7
-1.770, 3.374e-7
-1.771, 3.366e-7
-1.772, 3.360e-7
-1.773, 3.351e-7
-1.774, 3.360e-7
-1.775, 3.354e-7
-1.776, 3.355e-7
-1.777, 3.353e-7
-1.778, 3.367e-7
-1.779, 3.365e-7
-1.780, 3.360e-7
-1.781, 3.379e-7
-1.782, 3.361e-7
-1.783, 3.367e-7
-1.784, 3.374e-7
-1.785, 3.377e-7
-1.786, 3.376e-7
-1.787, 3.380e-7
-1.788, 3.388e-7
-1.789, 3.377e-7
-1.790, 3.392e-7
-1.791, 3.383e-7
-1.792, 3.365e-7
-1.793, 3.371e-7
-1.794, 3.394e-7
-1.795, 3.390e-7
-1.796, 3.390e-7
-1.797, 3.397e-7
-1.798, 3.386e-7
-1.799, 3.395e-7
-1.800, 3.396e-7
-1.801, 3.398e-7
-1.802, 3.399e-7
-1.803, 3.406e-7
-1.804, 3.406e-7
-1.805, 3.408e-7
-1.806, 3.411e-7
-1.807, 3.404e-7
-1.808, 3.409e-7
-1.809, 3.404e-7
-1.810, 3.413e-7
-1.811, 3.414e-7
-1.812, 3.407e-7
-1.813, 3.425e-7
-1.814, 3.426e-7
-1.815, 3.424e-7
-1.816, 3.433e-7
-1.817, 3.430e-7
-1.818, 3.438e-7
-1.819, 3.428e-7
-1.820, 3.432e-7
-1.821, 3.444e-7
-1.822, 3.444e-7
-1.823, 3.446e-7
-1.824, 3.435e-7
-1.825, 3.438e-7
-1.826, 3.441e-7
-1.827, 3.441e-7
-1.828, 3.443e-7
-1.829, 3.452e-7
-1.830, 3.444e-7
-1.831, 3.442e-7
-1.832, 3.442e-7
-1.833, 3.441e-7
-1.834, 3.465e-7
-1.835, 3.459e-7
-1.836, 3.452e-7
-1.837, 3.468e-7
-1.838, 3.472e-7
-1.839, 3.460e-7
-1.840, 3.470e-7
-1.841, 3.469e-7
-1.842, 3.479e-7
-1.843, 3.460e-7
-1.844, 3.460e-7
-1.845, 3.477e-7
-1.846, 3.471e-7
-1.847, 3.467e-7
-1.848, 3.482e-7
-1.849, 3.473e-7
-1.850, 3.479e-7
-1.851, 3.478e-7
-1.852, 3.485e-7
-1.853, 3.480e-7
-1.854, 3.500e-7
-1.855, 3.492e-7
-1.856, 3.497e-7
-1.857, 3.486e-7
-1.858, 3.491e-7
-1.859, 3.502e-7
-1.860, 3.503e-7
-1.861, 3.510e-7
-1.862, 3.494e-7
-1.863, 3.498e-7
-1.864, 3.508e-7
-1.865, 3.520e-7
-1.866, 3.504e-7
-1.867, 3.501e-7
-1.868, 3.514e-7
-1.869, 3.516e-7
-1.870, 3.507e-7
-1.871, 3.518e-7
-1.872, 3.520e-7
-1.873, 3.521e-7
-1.874, 3.528e-7
-1.875, 3.509e-7
-1.876, 3.511e-7
-1.877, 3.532e-7
-1.878, 3.534e-7
-1.879, 3.532e-7
-1.880, 3.522e-7
-1.881, 3.529e-7
-1.882, 3.528e-7
-1.883, 3.542e-7
-1.884, 3.548e-7
-1.885, 3.530e-7
-1.886, 3.551e-7
-1.887, 3.546e-7
-1.888, 3.546e-7
-1.889, 3.555e-7
-1.890, 3.553e-7
-1.891, 3.553e-7
-1.892, 3.566e-7
-1.893, 3.569e-7
-1.894, 3.550e-7
-1.895, 3.566e-7
-1.896, 3.570e-7
-1.897, 3.579e-7
-1.898, 3.553e-7
-1.899, 3.574e-7
-1.900, 3.577e-7
-1.901, 3.574e-7
-1.902, 3.590e-7
-1.903, 3.588e-7
-1.904, 3.586e-7
-1.905, 3.596e-7
-1.906, 3.583e-7
-1.907, 3.571e-7
-1.908, 3.577e-7
-1.909, 3.610e-7
-1.910, 3.588e-7
-1.911, 3.591e-7
-1.912, 3.601e-7
-1.913, 3.600e-7
-1.914, 3.598e-7
-1.915, 3.610e-7
-1.916, 3.611e-7
-1.917, 3.610e-7
-1.918, 3.615e-7
-1.919, 3.618e-7
-1.920, 3.614e-7
-1.921, 3.605e-7
-1.922, 3.630e-7
-1.923, 3.624e-7
-1.924, 3.636e-7
-1.925, 3.636e-7
-1.926, 3.628e-7
-1.927, 3.628e-7
-1.928, 3.631e-7
-1.929, 3.638e-7
-1.930, 3.635e-7
-1.931, 3.637e-7
-1.932, 3.633e-7
-1.933, 3.627e-7
-1.934, 3.639e-7
-1.935, 3.648e-7
-1.936, 3.659e-7
-1.937, 3.657e-7
-1.938, 3.655e-7
-1.939, 3.639e-7
-1.940, 3.658e-7
-1.941, 3.673e-7
-1.942, 3.656e-7
-1.943, 3.666e-7
-1.944, 3.676e-7
-1.945, 3.665e-7
-1.946, 3.661e-7
-1.947, 3.675e-7
-1.948, 3.685e-7
-1.949, 3.687e-7
-1.950, 3.704e-7
-1.951, 3.699e-7
-1.952, 3.697e-7
-1.953, 3.678e-7
-1.954, 3.698e-7
-1.955, 3.693e-7
-1.956, 3.701e-7
-1.957, 3.719e-7
-1.958, 3.713e-7
-1.959, 3.715e-7
-1.960, 3.724e-7
-1.961, 3.722e-7
-1.962, 3.737e-7
-1.963, 3.741e-7
-1.964, 3.742e-7
-1.965, 3.750e-7
-1.966, 3.751e-7
-1.967, 3.754e-7
-1.968, 3.759e-7
-1.969, 3.760e-7
-1.970, 3.772e-7
-1.971, 3.766e-7
-1.972, 3.770e-7
-1.973, 3.771e-7
-1.974, 3.783e-7
-1.975, 3.783e-7
-1.976, 3.793e-7
-1.977, 3.790e-7
-1.978, 3.781e-7
-1.979, 3.793e-7
-1.980, 3.791e-7
-1.981, 3.813e-7
-1.982, 3.803e-7
-1.983, 3.813e-7
-1.984, 3.818e-7
-1.985, 3.816e-7
-1.986, 3.822e-7
-1.987, 3.826e-7
-1.988, 3.828e-7
-1.989, 3.857e-7
-1.990, 3.837e-7
-1.991, 3.832e-7
-1.992, 3.845e-7
-1.993, 3.860e-7
-1.994, 3.859e-7
-1.995, 3.859e-7
-1.996, 3.866e-7
-1.997, 3.855e-7
-1.998, 3.885e-7
-1.999, 3.878e-7
-2.000, 3.883e-7
-2.001, 3.893e-7
-2.002, 3.890e-7
-2.003, 3.911e-7
-2.004, 3.904e-7
-2.005, 3.903e-7
-2.006, 3.913e-7
-2.007, 3.922e-7
-2.008, 3.910e-7
-2.009, 3.913e-7
-2.010, 3.920e-7
-2.011, 3.948e-7
-2.012, 3.949e-7
-2.013, 3.934e-7
-2.014, 3.948e-7
-2.015, 3.960e-7
-2.016, 3.967e-7
-2.017, 3.973e-7
-2.018, 3.978e-7
-2.019, 3.980e-7
-2.020, 3.984e-7
-2.021, 3.991e-7
-2.022, 3.980e-7
-2.023, 3.996e-7
-2.024, 4.003e-7
-2.025, 4.022e-7
-2.026, 4.016e-7
-2.027, 3.998e-7
-2.028, 4.006e-7
-2.029, 4.012e-7
-2.030, 4.024e-7
-2.031, 4.025e-7
-2.032, 4.033e-7
-2.033, 4.023e-7
-2.034, 4.028e-7
-2.035, 4.032e-7
-2.036, 4.033e-7
-2.037, 4.048e-7
-2.038, 4.063e-7
-2.039, 4.051e-7
-2.040, 4.046e-7
-2.041, 4.066e-7
-2.042, 4.052e-7
-2.043, 4.064e-7
-2.044, 4.048e-7
-2.045, 4.068e-7
-2.046, 4.069e-7
-2.047, 4.076e-7
-2.048, 4.076e-7
-2.049, 4.075e-7
-2.050, 4.083e-7
-2.051, 4.071e-7
-2.052, 4.072e-7
-2.053, 4.093e-7
-2.054, 4.078e-7
-2.055, 4.078e-7
-2.056, 4.109e-7
-2.057, 4.092e-7
-2.058, 4.096e-7
-2.059, 4.112e-7
-2.060, 4.119e-7
-2.061, 4.103e-7
-2.062, 4.112e-7
-2.063, 4.128e-7
-2.064, 4.126e-7
-2.065, 4.121e-7
-2.066, 4.134e-7
-2.067, 4.138e-7
-2.068, 4.142e-7
-2.069, 4.141e-7
-2.070, 4.141e-7
-2.071, 4.152e-7
-2.072, 4.164e-7
-2.073, 4.160e-7
-2.074, 4.170e-7
-2.075, 4.184e-7
-2.076, 4.182e-7
-2.077, 4.190e-7
-2.078, 4.193e-7
-2.079, 4.212e-7
-2.080, 4.190e-7
-2.081, 4.204e-7
-2.082, 4.214e-7
-2.083, 4.197e-7
-2.084, 4.206e-7
-2.085, 4.218e-7
-2.086, 4.218e-7
-2.087, 4.218e-7
-2.088, 4.231e-7
-2.089, 4.226e-7
-2.090, 4.239e-7
-2.091, 4.258e-7
-2.092, 4.249e-7
-2.093, 4.249e-7
-2.094, 4.272e-7
-2.095, 4.275e-7
-2.096, 4.247e-7
-2.097, 4.261e-7
-2.098, 4.279e-7
-2.099, 4.270e-7
-2.100, 4.258e-7
-2.101, 4.291e-7
-2.102, 4.280e-7
-2.103, 4.311e-7
-2.104, 4.311e-7
-2.105, 4.295e-7
-2.106, 4.295e-7
-2.107, 4.326e-7
-2.108, 4.307e-7
-2.109, 4.320e-7
-2.110, 4.322e-7
-2.111, 4.341e-7
-2.112, 4.325e-7
-2.113, 4.332e-7
-2.114, 4.351e-7
-2.115, 4.351e-7
-2.116, 4.343e-7
-2.117, 4.364e-7
-2.118, 4.371e-7
-2.119, 4.378e-7
-2.120, 4.385e-7
-2.121, 4.384e-7
-2.122, 4.395e-7
-2.123, 4.400e-7
-2.124, 4.391e-7
-2.125, 4.401e-7
-2.126, 4.419e-7
-2.127, 4.427e-7
-2.128, 4.438e-7
-2.129, 4.426e-7
-2.130, 4.454e-7
-2.131, 4.444e-7
-2.132, 4.452e-7
-2.133, 4.455e-7
-2.134, 4.460e-7
-2.135, 4.467e-7
-2.136, 4.480e-7
-2.137, 4.487e-7
-2.138, 4.480e-7
